Sexo;Edad;Provincias;Periodo;Total
Ambos sexos;Total;51 Ceuta;1 de julio de 1982;65.621,36
Ambos sexos;Total;51 Ceuta;1 de enero de 1982;65.529,49
Ambos sexos;Total;51 Ceuta;1 de julio de 1981;65.340,19
Ambos sexos;Total;51 Ceuta;1 de enero de 1981;65.173,09
Ambos sexos;Total;51 Ceuta;1 de julio de 1980;65.012,61
Ambos sexos;Total;51 Ceuta;1 de enero de 1980;64.854,07
Ambos sexos;Total;51 Ceuta;1 de julio de 1979;64.696,76
Ambos sexos;Total;51 Ceuta;1 de enero de 1979;64.606,06
Ambos sexos;Total;51 Ceuta;1 de julio de 1978;64.513,27
Ambos sexos;Total;51 Ceuta;1 de enero de 1978;64.335,80
Ambos sexos;Total;51 Ceuta;1 de julio de 1977;64.145,04
Ambos sexos;Total;51 Ceuta;1 de enero de 1977;64.067,78
Ambos sexos;Total;51 Ceuta;1 de julio de 1976;63.916,76
Ambos sexos;Total;51 Ceuta;1 de enero de 1976;63.812,04
Ambos sexos;Total;51 Ceuta;1 de julio de 1975;63.638,63
Ambos sexos;Total;51 Ceuta;1 de enero de 1975;63.495,54
Ambos sexos;Total;51 Ceuta;1 de julio de 1974;63.373,51
Ambos sexos;Total;51 Ceuta;1 de enero de 1974;63.291,33
Ambos sexos;Total;51 Ceuta;1 de julio de 1973;63.214,34
Ambos sexos;Total;51 Ceuta;1 de enero de 1973;63.192,17
Ambos sexos;Total;51 Ceuta;1 de julio de 1972;63.035,63
Ambos sexos;Total;51 Ceuta;1 de enero de 1972;62.918,40
Ambos sexos;Total;51 Ceuta;1 de julio de 1971;62.739,57
Ambos sexos;Total;51 Ceuta;1 de enero de 1971;62.607,49
Ambos sexos;Total;52 Melilla;1 de julio de 2022;82.810,19
Ambos sexos;Total;52 Melilla;1 de enero de 2022;83.235,69
Ambos sexos;Total;52 Melilla;1 de julio de 2021;83.539,62
Ambos sexos;Total;52 Melilla;1 de enero de 2021;84.021,56
Ambos sexos;Total;52 Melilla;1 de julio de 2020;84.304,65
Ambos sexos;Total;52 Melilla;1 de enero de 2020;84.472,87
Ambos sexos;Total;52 Melilla;1 de julio de 2019;84.398,57
Ambos sexos;Total;52 Melilla;1 de enero de 2019;84.689,42
Ambos sexos;Total;52 Melilla;1 de julio de 2018;84.627,64
Ambos sexos;Total;52 Melilla;1 de enero de 2018;84.708,00
Ambos sexos;Total;52 Melilla;1 de julio de 2017;84.808,65
Ambos sexos;Total;52 Melilla;1 de enero de 2017;84.943,29
Ambos sexos;Total;52 Melilla;1 de julio de 2016;84.692,83
Ambos sexos;Total;52 Melilla;1 de enero de 2016;84.763,79
Ambos sexos;Total;52 Melilla;1 de julio de 2015;84.675,81
Ambos sexos;Total;52 Melilla;1 de enero de 2015;84.569,75
Ambos sexos;Total;52 Melilla;1 de julio de 2014;84.079,65
Ambos sexos;Total;52 Melilla;1 de enero de 2014;83.869,75
Ambos sexos;Total;52 Melilla;1 de julio de 2013;83.645,09
Ambos sexos;Total;52 Melilla;1 de enero de 2013;83.619,22
Ambos sexos;Total;52 Melilla;1 de julio de 2012;82.653,21
Ambos sexos;Total;52 Melilla;1 de enero de 2012;81.785,87
Ambos sexos;Total;52 Melilla;1 de julio de 2011;80.170,83
Ambos sexos;Total;52 Melilla;1 de enero de 2011;78.862,60
Ambos sexos;Total;52 Melilla;1 de julio de 2010;77.423,73
Ambos sexos;Total;52 Melilla;1 de enero de 2010;76.047,39
Ambos sexos;Total;52 Melilla;1 de julio de 2009;74.483,69
Ambos sexos;Total;52 Melilla;1 de enero de 2009;73.361,39
Ambos sexos;Total;52 Melilla;1 de julio de 2008;72.212,89
Ambos sexos;Total;52 Melilla;1 de enero de 2008;71.244,37
Ambos sexos;Total;52 Melilla;1 de julio de 2007;70.079,74
Ambos sexos;Total;52 Melilla;1 de enero de 2007;68.968,47
Ambos sexos;Total;52 Melilla;1 de julio de 2006;67.923,52
Ambos sexos;Total;52 Melilla;1 de enero de 2006;67.109,60
Ambos sexos;Total;52 Melilla;1 de julio de 2005;66.351,40
Ambos sexos;Total;52 Melilla;1 de enero de 2005;64.914,50
Ambos sexos;Total;52 Melilla;1 de julio de 2004;64.652,00
Ambos sexos;Total;52 Melilla;1 de enero de 2004;64.753,93
Ambos sexos;Total;52 Melilla;1 de julio de 2003;64.969,36
Ambos sexos;Total;52 Melilla;1 de enero de 2003;65.389,93
Ambos sexos;Total;52 Melilla;1 de julio de 2002;65.463,63
Ambos sexos;Total;52 Melilla;1 de enero de 2002;65.900,70
Ambos sexos;Total;52 Melilla;1 de julio de 2001;66.139,43
Ambos sexos;Total;52 Melilla;1 de enero de 2001;65.724,57
Ambos sexos;Total;52 Melilla;1 de julio de 2000;65.241,11
Ambos sexos;Total;52 Melilla;1 de enero de 2000;64.850,65
Ambos sexos;Total;52 Melilla;1 de julio de 1999;64.377,10
Ambos sexos;Total;52 Melilla;1 de enero de 1999;63.988,55
Ambos sexos;Total;52 Melilla;1 de julio de 1998;63.562,18
Ambos sexos;Total;52 Melilla;1 de enero de 1998;63.142,81
Ambos sexos;Total;52 Melilla;1 de julio de 1997;62.680,56
Ambos sexos;Total;52 Melilla;1 de enero de 1997;62.267,32
Ambos sexos;Total;52 Melilla;1 de julio de 1996;61.787,94
Ambos sexos;Total;52 Melilla;1 de enero de 1996;61.380,56
Ambos sexos;Total;52 Melilla;1 de julio de 1995;60.855,29
Ambos sexos;Total;52 Melilla;1 de enero de 1995;60.450,03
Ambos sexos;Total;52 Melilla;1 de julio de 1994;59.970,10
Ambos sexos;Total;52 Melilla;1 de enero de 1994;59.559,18
Ambos sexos;Total;52 Melilla;1 de julio de 1993;59.013,51
Ambos sexos;Total;52 Melilla;1 de enero de 1993;58.527,84
Ambos sexos;Total;52 Melilla;1 de julio de 1992;57.922,04
Ambos sexos;Total;52 Melilla;1 de enero de 1992;57.417,23
Ambos sexos;Total;52 Melilla;1 de julio de 1991;56.896,09
Ambos sexos;Total;52 Melilla;1 de enero de 1991;56.604,80
Ambos sexos;Total;52 Melilla;1 de julio de 1990;56.442,21
Ambos sexos;Total;52 Melilla;1 de enero de 1990;56.378,55
Ambos sexos;Total;52 Melilla;1 de julio de 1989;56.240,20
Ambos sexos;Total;52 Melilla;1 de enero de 1989;56.109,47
Ambos sexos;Total;52 Melilla;1 de julio de 1988;55.929,43
Ambos sexos;Total;52 Melilla;1 de enero de 1988;55.770,28
Ambos sexos;Total;52 Melilla;1 de julio de 1987;55.556,49
Ambos sexos;Total;52 Melilla;1 de enero de 1987;55.421,02
Ambos sexos;Total;52 Melilla;1 de julio de 1986;55.203,28
Ambos sexos;Total;52 Melilla;1 de enero de 1986;55.055,73
Ambos sexos;Total;52 Melilla;1 de julio de 1985;54.820,53
Ambos sexos;Total;52 Melilla;1 de enero de 1985;54.693,81
Ambos sexos;Total;52 Melilla;1 de julio de 1984;54.532,65
Ambos sexos;Total;52 Melilla;1 de enero de 1984;54.383,48
Ambos sexos;Total;52 Melilla;1 de julio de 1983;54.126,22
Ambos sexos;Total;52 Melilla;1 de enero de 1983;54.044,96
Ambos sexos;Total;52 Melilla;1 de julio de 1982;53.908,63
Ambos sexos;Total;52 Melilla;1 de enero de 1982;53.778,03
Ambos sexos;Total;52 Melilla;1 de julio de 1981;53.627,88
Ambos sexos;Total;52 Melilla;1 de enero de 1981;53.647,39
Ambos sexos;Total;52 Melilla;1 de julio de 1980;53.866,06
Ambos sexos;Total;52 Melilla;1 de enero de 1980;54.101,73
Ambos sexos;Total;52 Melilla;1 de julio de 1979;54.443,40
Ambos sexos;Total;52 Melilla;1 de enero de 1979;54.801,70
Ambos sexos;Total;52 Melilla;1 de julio de 1978;55.181,24
Ambos sexos;Total;52 Melilla;1 de enero de 1978;55.600,92
Ambos sexos;Total;52 Melilla;1 de julio de 1977;55.981,78
Ambos sexos;Total;52 Melilla;1 de enero de 1977;56.395,29
Ambos sexos;Total;52 Melilla;1 de julio de 1976;56.835,65
Ambos sexos;Total;52 Melilla;1 de enero de 1976;57.250,92
Ambos sexos;Total;52 Melilla;1 de julio de 1975;57.735,98
Ambos sexos;Total;52 Melilla;1 de enero de 1975;58.275,30
Ambos sexos;Total;52 Melilla;1 de julio de 1974;58.541,61
Ambos sexos;Total;52 Melilla;1 de enero de 1974;58.853,86
Ambos sexos;Total;52 Melilla;1 de julio de 1973;59.179,32
Ambos sexos;Total;52 Melilla;1 de enero de 1973;59.548,75
Ambos sexos;Total;52 Melilla;1 de julio de 1972;59.881,92
Ambos sexos;Total;52 Melilla;1 de enero de 1972;60.260,16
Ambos sexos;Total;52 Melilla;1 de julio de 1971;60.514,33
Ambos sexos;Total;52 Melilla;1 de enero de 1971;60.815,14
Hombres;Total;02 Albacete;1 de julio de 2022;193.936,38
Hombres;Total;02 Albacete;1 de enero de 2022;193.920,18
Hombres;Total;02 Albacete;1 de julio de 2021;194.035,28
Hombres;Total;02 Albacete;1 de enero de 2021;194.465,29
Hombres;Total;02 Albacete;1 de julio de 2020;194.490,88
Hombres;Total;02 Albacete;1 de enero de 2020;194.823,68
Hombres;Total;02 Albacete;1 de julio de 2019;194.699,43
Hombres;Total;02 Albacete;1 de enero de 2019;194.558,49
Hombres;Total;02 Albacete;1 de julio de 2018;194.476,84
Hombres;Total;02 Albacete;1 de enero de 2018;194.993,80
Hombres;Total;02 Albacete;1 de julio de 2017;194.894,66
Hombres;Total;02 Albacete;1 de enero de 2017;195.681,41
Hombres;Total;02 Albacete;1 de julio de 2016;195.858,19
Hombres;Total;02 Albacete;1 de enero de 2016;196.393,51
Hombres;Total;02 Albacete;1 de julio de 2015;196.700,55
Hombres;Total;02 Albacete;1 de enero de 2015;197.388,97
Hombres;Total;02 Albacete;1 de julio de 2014;197.713,03
Hombres;Total;02 Albacete;1 de enero de 2014;198.255,95
Hombres;Total;02 Albacete;1 de julio de 2013;198.831,88
Hombres;Total;02 Albacete;1 de enero de 2013;199.827,62
Hombres;Total;02 Albacete;1 de julio de 2012;200.361,64
Hombres;Total;02 Albacete;1 de enero de 2012;201.085,47
Hombres;Total;02 Albacete;1 de julio de 2011;201.029,09
Hombres;Total;02 Albacete;1 de enero de 2011;200.830,28
Hombres;Total;02 Albacete;1 de julio de 2010;200.489,84
Hombres;Total;02 Albacete;1 de enero de 2010;200.366,40
Hombres;Total;02 Albacete;1 de julio de 2009;200.073,87
Hombres;Total;02 Albacete;1 de enero de 2009;199.799,28
Hombres;Total;02 Albacete;1 de julio de 2008;199.026,30
Hombres;Total;02 Albacete;1 de enero de 2008;198.259,73
Hombres;Total;02 Albacete;1 de julio de 2007;196.826,29
Hombres;Total;02 Albacete;1 de enero de 2007;195.178,82
Hombres;Total;02 Albacete;1 de julio de 2006;193.503,92
Hombres;Total;02 Albacete;1 de enero de 2006;192.028,68
Hombres;Total;02 Albacete;1 de julio de 2005;190.903,61
Hombres;Total;02 Albacete;1 de enero de 2005;189.664,54
Hombres;Total;02 Albacete;1 de julio de 2004;188.154,32
Hombres;Total;02 Albacete;1 de enero de 2004;187.125,24
Hombres;Total;02 Albacete;1 de julio de 2003;185.908,01
Hombres;Total;02 Albacete;1 de enero de 2003;184.683,44
Hombres;Total;02 Albacete;1 de julio de 2002;183.173,15
Hombres;Total;02 Albacete;1 de enero de 2002;181.885,33
Hombres;Total;02 Albacete;1 de julio de 2001;181.101,56
Hombres;Total;02 Albacete;1 de enero de 2001;180.633,90
Hombres;Total;02 Albacete;1 de julio de 2000;180.155,04
Hombres;Total;02 Albacete;1 de enero de 2000;179.725,18
Hombres;Total;02 Albacete;1 de julio de 1999;179.186,50
Hombres;Total;02 Albacete;1 de enero de 1999;178.739,82
Hombres;Total;02 Albacete;1 de julio de 1998;178.264,20
Hombres;Total;02 Albacete;1 de enero de 1998;177.881,58
Hombres;Total;02 Albacete;1 de julio de 1997;177.304,83
Hombres;Total;02 Albacete;1 de enero de 1997;176.822,08
Hombres;Total;02 Albacete;1 de julio de 1996;176.298,50
Hombres;Total;02 Albacete;1 de enero de 1996;175.822,93
Hombres;Total;02 Albacete;1 de julio de 1995;175.171,98
Hombres;Total;02 Albacete;1 de enero de 1995;174.669,03
Hombres;Total;02 Albacete;1 de julio de 1994;174.048,27
Hombres;Total;02 Albacete;1 de enero de 1994;173.548,52
Hombres;Total;02 Albacete;1 de julio de 1993;172.977,57
Hombres;Total;02 Albacete;1 de enero de 1993;172.477,63
Hombres;Total;02 Albacete;1 de julio de 1992;171.800,40
Hombres;Total;02 Albacete;1 de enero de 1992;171.249,17
Hombres;Total;02 Albacete;1 de julio de 1991;170.639,47
Hombres;Total;02 Albacete;1 de enero de 1991;170.313,71
Hombres;Total;02 Albacete;1 de julio de 1990;170.238,83
Hombres;Total;02 Albacete;1 de enero de 1990;170.331,96
Hombres;Total;02 Albacete;1 de julio de 1989;170.332,23
Hombres;Total;02 Albacete;1 de enero de 1989;170.446,74
Hombres;Total;02 Albacete;1 de julio de 1988;170.535,78
Hombres;Total;02 Albacete;1 de enero de 1988;170.538,82
Hombres;Total;02 Albacete;1 de julio de 1987;170.494,59
Hombres;Total;02 Albacete;1 de enero de 1987;170.441,37
Hombres;Total;02 Albacete;1 de julio de 1986;170.377,74
Hombres;Total;02 Albacete;1 de enero de 1986;170.414,65
Hombres;Total;02 Albacete;1 de julio de 1985;170.424,00
Hombres;Total;02 Albacete;1 de enero de 1985;170.379,41
Hombres;Total;02 Albacete;1 de julio de 1984;170.266,06
Hombres;Total;02 Albacete;1 de enero de 1984;170.117,71
Hombres;Total;02 Albacete;1 de julio de 1983;169.825,43
Hombres;Total;02 Albacete;1 de enero de 1983;169.756,41
Hombres;Total;02 Albacete;1 de julio de 1982;169.456,34
Hombres;Total;02 Albacete;1 de enero de 1982;169.121,28
Hombres;Total;02 Albacete;1 de julio de 1981;168.901,14
Hombres;Total;02 Albacete;1 de enero de 1981;168.841,28
Hombres;Total;02 Albacete;1 de julio de 1980;169.047,93
Hombres;Total;02 Albacete;1 de enero de 1980;169.120,16
Hombres;Total;02 Albacete;1 de julio de 1979;169.229,07
Hombres;Total;02 Albacete;1 de enero de 1979;169.323,15
Hombres;Total;02 Albacete;1 de julio de 1978;169.338,58
Hombres;Total;02 Albacete;1 de enero de 1978;169.366,94
Hombres;Total;02 Albacete;1 de julio de 1977;169.457,21
Hombres;Total;02 Albacete;1 de enero de 1977;169.574,31
Hombres;Total;02 Albacete;1 de julio de 1976;169.502,08
Hombres;Total;02 Albacete;1 de enero de 1976;169.475,39
Hombres;Total;02 Albacete;1 de julio de 1975;169.480,18
Hombres;Total;02 Albacete;1 de enero de 1975;169.520,07
Hombres;Total;02 Albacete;1 de julio de 1974;169.464,92
Hombres;Total;02 Albacete;1 de enero de 1974;169.505,76
Hombres;Total;02 Albacete;1 de julio de 1973;169.453,85
Hombres;Total;02 Albacete;1 de enero de 1973;169.410,56
Hombres;Total;02 Albacete;1 de julio de 1972;169.282,89
Hombres;Total;02 Albacete;1 de enero de 1972;169.255,86
Hombres;Total;02 Albacete;1 de julio de 1971;169.207,89
Hombres;Total;02 Albacete;1 de enero de 1971;169.217,27
Hombres;Total;03 Alicante/Alacant;1 de julio de 2022;950.840,19
Hombres;Total;03 Alicante/Alacant;1 de enero de 2022;942.980,85
Hombres;Total;03 Alicante/Alacant;1 de julio de 2021;940.317,51
Hombres;Total;03 Alicante/Alacant;1 de enero de 2021;939.259,61
Hombres;Total;03 Alicante/Alacant;1 de julio de 2020;936.975,41
Hombres;Total;03 Alicante/Alacant;1 de enero de 2020;935.186,10
Hombres;Total;03 Alicante/Alacant;1 de julio de 2019;929.292,33
Hombres;Total;03 Alicante/Alacant;1 de enero de 2019;923.878,49
Hombres;Total;03 Alicante/Alacant;1 de julio de 2018;916.723,89
Hombres;Total;03 Alicante/Alacant;1 de enero de 2018;915.371,39
Hombres;Total;03 Alicante/Alacant;1 de julio de 2017;912.732,83
Hombres;Total;03 Alicante/Alacant;1 de enero de 2017;914.824,33
Hombres;Total;03 Alicante/Alacant;1 de julio de 2016;913.952,30
Hombres;Total;03 Alicante/Alacant;1 de enero de 2016;915.629,02
Hombres;Total;03 Alicante/Alacant;1 de julio de 2015;914.644,46
Hombres;Total;03 Alicante/Alacant;1 de enero de 2015;916.055,13
Hombres;Total;03 Alicante/Alacant;1 de julio de 2014;919.982,46
Hombres;Total;03 Alicante/Alacant;1 de enero de 2014;921.457,97
Hombres;Total;03 Alicante/Alacant;1 de julio de 2013;921.710,55
Hombres;Total;03 Alicante/Alacant;1 de enero de 2013;923.942,18
Hombres;Total;03 Alicante/Alacant;1 de julio de 2012;924.364,21
Hombres;Total;03 Alicante/Alacant;1 de enero de 2012;924.452,35
Hombres;Total;03 Alicante/Alacant;1 de julio de 2011;921.895,25
Hombres;Total;03 Alicante/Alacant;1 de enero de 2011;920.410,38
Hombres;Total;03 Alicante/Alacant;1 de julio de 2010;918.564,55
Hombres;Total;03 Alicante/Alacant;1 de enero de 2010;918.947,82
Hombres;Total;03 Alicante/Alacant;1 de julio de 2009;918.215,53
Hombres;Total;03 Alicante/Alacant;1 de enero de 2009;918.027,01
Hombres;Total;03 Alicante/Alacant;1 de julio de 2008;914.833,05
Hombres;Total;03 Alicante/Alacant;1 de enero de 2008;909.619,75
Hombres;Total;03 Alicante/Alacant;1 de julio de 2007;897.314,29
Hombres;Total;03 Alicante/Alacant;1 de enero de 2007;883.350,55
Hombres;Total;03 Alicante/Alacant;1 de julio de 2006;869.582,90
Hombres;Total;03 Alicante/Alacant;1 de enero de 2006;856.403,38
Hombres;Total;03 Alicante/Alacant;1 de julio de 2005;843.592,31
Hombres;Total;03 Alicante/Alacant;1 de enero de 2005;828.503,73
Hombres;Total;03 Alicante/Alacant;1 de julio de 2004;810.844,72
Hombres;Total;03 Alicante/Alacant;1 de enero de 2004;796.399,57
Hombres;Total;03 Alicante/Alacant;1 de julio de 2003;780.711,56
Hombres;Total;03 Alicante/Alacant;1 de enero de 2003;764.660,64
Hombres;Total;03 Alicante/Alacant;1 de julio de 2002;747.667,21
Hombres;Total;03 Alicante/Alacant;1 de enero de 2002;730.725,63
Hombres;Total;03 Alicante/Alacant;1 de julio de 2001;718.974,02
Hombres;Total;03 Alicante/Alacant;1 de enero de 2001;714.574,55
Hombres;Total;03 Alicante/Alacant;1 de julio de 2000;709.870,69
Hombres;Total;03 Alicante/Alacant;1 de enero de 2000;705.927,82
Hombres;Total;03 Alicante/Alacant;1 de julio de 1999;701.740,13
Hombres;Total;03 Alicante/Alacant;1 de enero de 1999;698.139,45
Hombres;Total;03 Alicante/Alacant;1 de julio de 1998;693.856,53
Hombres;Total;03 Alicante/Alacant;1 de enero de 1998;690.096,60
Hombres;Total;03 Alicante/Alacant;1 de julio de 1997;686.102,55
Hombres;Total;03 Alicante/Alacant;1 de enero de 1997;682.428,50
Hombres;Total;03 Alicante/Alacant;1 de julio de 1996;678.385,00
Hombres;Total;03 Alicante/Alacant;1 de enero de 1996;674.643,50
Hombres;Total;03 Alicante/Alacant;1 de julio de 1995;670.563,15
Hombres;Total;03 Alicante/Alacant;1 de enero de 1995;666.792,79
Hombres;Total;03 Alicante/Alacant;1 de julio de 1994;662.742,04
Hombres;Total;03 Alicante/Alacant;1 de enero de 1994;658.799,29
Hombres;Total;03 Alicante/Alacant;1 de julio de 1993;654.576,04
Hombres;Total;03 Alicante/Alacant;1 de enero de 1993;650.598,78
Hombres;Total;03 Alicante/Alacant;1 de julio de 1992;646.069,03
Hombres;Total;03 Alicante/Alacant;1 de enero de 1992;642.079,28
Hombres;Total;03 Alicante/Alacant;1 de julio de 1991;637.541,31
Hombres;Total;03 Alicante/Alacant;1 de enero de 1991;633.966,71
Hombres;Total;03 Alicante/Alacant;1 de julio de 1990;630.806,85
Hombres;Total;03 Alicante/Alacant;1 de enero de 1990;627.995,99
Hombres;Total;03 Alicante/Alacant;1 de julio de 1989;624.961,12
Hombres;Total;03 Alicante/Alacant;1 de enero de 1989;621.948,78
Hombres;Total;03 Alicante/Alacant;1 de julio de 1988;618.588,46
Hombres;Total;03 Alicante/Alacant;1 de enero de 1988;615.536,13
Hombres;Total;03 Alicante/Alacant;1 de julio de 1987;612.038,76
Hombres;Total;03 Alicante/Alacant;1 de enero de 1987;608.783,38
Hombres;Total;03 Alicante/Alacant;1 de julio de 1986;605.114,44
Hombres;Total;03 Alicante/Alacant;1 de enero de 1986;601.868,50
Hombres;Total;03 Alicante/Alacant;1 de julio de 1985;598.475,15
Hombres;Total;03 Alicante/Alacant;1 de enero de 1985;595.046,50
Hombres;Total;03 Alicante/Alacant;1 de julio de 1984;591.225,68
Hombres;Total;03 Alicante/Alacant;1 de enero de 1984;587.510,38
Hombres;Total;03 Alicante/Alacant;1 de julio de 1983;583.398,18
Hombres;Total;03 Alicante/Alacant;1 de enero de 1983;579.967,14
Hombres;Total;03 Alicante/Alacant;1 de julio de 1982;575.785,89
Hombres;Total;03 Alicante/Alacant;1 de enero de 1982;571.859,65
Hombres;Total;03 Alicante/Alacant;1 de julio de 1981;567.434,42
Hombres;Total;03 Alicante/Alacant;1 de enero de 1981;562.735,22
Hombres;Total;03 Alicante/Alacant;1 de julio de 1980;557.432,42
Hombres;Total;03 Alicante/Alacant;1 de enero de 1980;552.193,40
Hombres;Total;03 Alicante/Alacant;1 de julio de 1979;546.764,79
Hombres;Total;03 Alicante/Alacant;1 de enero de 1979;541.296,41
Hombres;Total;03 Alicante/Alacant;1 de julio de 1978;535.746,44
Hombres;Total;03 Alicante/Alacant;1 de enero de 1978;530.076,42
Hombres;Total;03 Alicante/Alacant;1 de julio de 1977;524.345,26
Hombres;Total;03 Alicante/Alacant;1 de enero de 1977;518.631,24
Hombres;Total;03 Alicante/Alacant;1 de julio de 1976;512.779,64
Hombres;Total;03 Alicante/Alacant;1 de enero de 1976;507.178,61
Hombres;Total;03 Alicante/Alacant;1 de julio de 1975;501.594,09
Hombres;Total;03 Alicante/Alacant;1 de enero de 1975;496.039,21
Hombres;Total;03 Alicante/Alacant;1 de julio de 1974;489.999,08
Hombres;Total;03 Alicante/Alacant;1 de enero de 1974;484.445,67
Hombres;Total;03 Alicante/Alacant;1 de julio de 1973;478.528,68
Hombres;Total;03 Alicante/Alacant;1 de enero de 1973;472.953,25
Hombres;Total;03 Alicante/Alacant;1 de julio de 1972;467.104,17
Hombres;Total;03 Alicante/Alacant;1 de enero de 1972;461.684,95
Hombres;Total;03 Alicante/Alacant;1 de julio de 1971;456.225,26
Hombres;Total;03 Alicante/Alacant;1 de enero de 1971;450.986,71
Hombres;Total;04 Almería;1 de julio de 2022;368.961,86
Hombres;Total;04 Almería;1 de enero de 2022;366.200,77
Hombres;Total;04 Almería;1 de julio de 2021;364.439,00
Hombres;Total;04 Almería;1 de enero de 2021;364.758,13
Hombres;Total;04 Almería;1 de julio de 2020;362.787,63
Hombres;Total;04 Almería;1 de enero de 2020;362.145,78
Hombres;Total;04 Almería;1 de julio de 2019;359.921,41
Hombres;Total;04 Almería;1 de enero de 2019;357.788,34
Hombres;Total;04 Almería;1 de julio de 2018;355.086,64
Hombres;Total;04 Almería;1 de enero de 2018;354.475,53
Hombres;Total;04 Almería;1 de julio de 2017;354.384,43
Hombres;Total;04 Almería;1 de enero de 2017;354.122,23
Hombres;Total;04 Almería;1 de julio de 2016;353.205,51
Hombres;Total;04 Almería;1 de enero de 2016;352.228,09
Hombres;Total;04 Almería;1 de julio de 2015;350.838,53
Hombres;Total;04 Almería;1 de enero de 2015;349.380,37
Hombres;Total;04 Almería;1 de julio de 2014;348.657,72
Hombres;Total;04 Almería;1 de enero de 2014;348.597,41
Hombres;Total;04 Almería;1 de julio de 2013;349.485,68
Hombres;Total;04 Almería;1 de enero de 2013;350.948,39
Hombres;Total;04 Almería;1 de julio de 2012;350.502,36
Hombres;Total;04 Almería;1 de enero de 2012;350.978,66
Hombres;Total;04 Almería;1 de julio de 2011;350.874,34
Hombres;Total;04 Almería;1 de enero de 2011;351.257,36
Hombres;Total;04 Almería;1 de julio de 2010;350.394,57
Hombres;Total;04 Almería;1 de enero de 2010;348.984,98
Hombres;Total;04 Almería;1 de julio de 2009;347.333,41
